loss,mean_scaled_relative_error,mse,mae,val_loss,val_mean_scaled_relative_error,val_mse,val_mae
0.09667981847782027,0.6998341083526611,0.09667982161045074,0.1935274302959442,1.4793182611465454,11.109931945800781,1.4793182611465454,1.0670613050460815
0.0968278007633932,0.7036851644515991,0.09682779759168625,0.1945217102766037,1.2561105489730835,10.214089393615723,1.2561105489730835,0.9709898233413696
0.09565336657753148,0.7631048560142517,0.09565337747335434,0.19421584904193878,1.0716599225997925,9.346002578735352,1.0716599225997925,0.8834646344184875
0.09419612684189439,0.7005018591880798,0.0941961258649826,0.19215217232704163,0.9272674322128296,8.529778480529785,0.9272674322128296,0.8113088011741638
0.09886393877775311,0.7967633008956909,0.09886394441127777,0.20209607481956482,0.7873989343643188,7.7715606689453125,0.7873989343643188,0.7422894835472107
0.09356817995178533,0.7378062009811401,0.09356819093227386,0.19395974278450012,0.7003666162490845,7.212522506713867,0.7003666162490845,0.6973080039024353
0.09060297135941008,0.6951647996902466,0.09060297906398773,0.1871119886636734,0.6246386170387268,6.570952892303467,0.6246386170387268,0.6588728427886963
0.09014678703477749,0.7123413681983948,0.09014679491519928,0.1865372657775879,0.5511616468429565,5.86256742477417,0.5511616468429565,0.6198804378509521
0.08758843840601352,0.6909409761428833,0.08758844435214996,0.18361593782901764,0.49186456203460693,5.3062825202941895,0.49186456203460693,0.5820960402488708
0.0874977686566177,0.7041234374046326,0.0874977707862854,0.18426157534122467,0.4414685070514679,4.9062700271606445,0.4414685070514679,0.5461379289627075
0.08876577023599115,0.7177854776382446,0.08876577019691467,0.18413540720939636,0.38526269793510437,4.436407089233398,0.38526269793510437,0.5076481699943542
0.08837754123720463,0.6959028244018555,0.08837754279375076,0.18555699288845062,0.3584441840648651,4.015081405639648,0.3584441840648651,0.484464168548584
0.08700685640731892,0.6668265461921692,0.08700685948133469,0.18637551367282867,0.30818116664886475,3.6792519092559814,0.30818116664886475,0.4454508125782013
0.08457385329204006,0.7030152082443237,0.08457385003566742,0.18113327026367188,0.27541646361351013,3.2993156909942627,0.27541646361351013,0.41617724299430847
0.08470942381561011,0.7071763277053833,0.08470942825078964,0.18082930147647858,0.24242836236953735,2.9815664291381836,0.24242836236953735,0.38930222392082214
0.08315475171080211,0.7384681701660156,0.08315474539995193,0.1814846694469452,0.22305803000926971,2.7816083431243896,0.22305803000926971,0.3697086274623871
0.08259777692830438,0.6849707365036011,0.0825977697968483,0.18235594034194946,0.20876942574977875,2.5763750076293945,0.20876942574977875,0.35134240984916687
0.08187205278008551,0.6896980404853821,0.08187205344438553,0.1778852492570877,0.18290415406227112,2.2488698959350586,0.18290415406227112,0.31945106387138367
0.08032065504914397,0.6948714852333069,0.08032064884901047,0.17664115130901337,0.16176554560661316,2.0267815589904785,0.16176554560661316,0.3015024960041046
0.08008273521607573,0.7227165102958679,0.0800827369093895,0.1780795454978943,0.1436520665884018,1.7811634540557861,0.1436520665884018,0.27205801010131836
0.07965347019734083,0.7845771908760071,0.07965347170829773,0.17962400615215302,0.132449671626091,1.6355133056640625,0.132449671626091,0.25007277727127075
0.07758466089860751,0.7183565497398376,0.0775846615433693,0.17178109288215637,0.12719476222991943,1.5891144275665283,0.12719476222991943,0.24199403822422028
0.07511376786872849,0.70183926820755,0.07511376589536667,0.1706913709640503,0.10901005566120148,1.3876218795776367,0.10901005566120148,0.21693997085094452
0.07552089636585305,0.7104410529136658,0.07552090287208557,0.17027370631694794,0.0987791121006012,1.2940160036087036,0.0987791121006012,0.2011229395866394
0.07487592085466518,0.7289740443229675,0.07487592101097107,0.1701197773218155,0.0951007679104805,1.2812145948410034,0.0951007679104805,0.19658511877059937
0.0788997588744322,0.7229601740837097,0.07889975607395172,0.17812992632389069,0.09569468349218369,1.2156442403793335,0.09569468349218369,0.1919642835855484
0.07414053500649499,0.722628653049469,0.0741405338048935,0.16985385119915009,0.08201215416193008,0.9933823943138123,0.08201215416193008,0.1695169061422348
0.07713509109392241,0.7918066382408142,0.07713509351015091,0.17529956996440887,0.08620857447385788,1.0669366121292114,0.08620857447385788,0.17737816274166107
0.07334956436229127,0.7150508165359497,0.07334956526756287,0.16904273629188538,0.08124029636383057,0.9378394484519958,0.08124029636383057,0.16945873200893402
0.06958254095544661,0.678442120552063,0.06958253681659698,0.16354428231716156,0.08798009902238846,0.9218950867652893,0.08798009902238846,0.17669564485549927
0.07457292505859078,0.7084037661552429,0.07457292824983597,0.1682390570640564,0.08757825195789337,0.770747721195221,0.08757825195789337,0.17448733747005463
0.07182271331809201,0.7349225878715515,0.07182271033525467,0.1646822988986969,0.08494860678911209,0.6801229119300842,0.08494860678911209,0.174472838640213
0.0735986690408179,0.7422497272491455,0.07359866052865982,0.16922123730182648,0.08794398605823517,0.6809613704681396,0.08794398605823517,0.17961908876895905
0.06992894678109593,0.7322092652320862,0.06992894411087036,0.16464102268218994,0.09008762985467911,0.6921868920326233,0.09008762985467911,0.18523502349853516
0.06787449090214043,0.6772617101669312,0.0678744912147522,0.16146446764469147,0.10055854171514511,0.7253813743591309,0.10055854171514511,0.19593510031700134
0.06576482935033583,0.7383401989936829,0.06576483696699142,0.16057749092578888,0.09720294922590256,0.7176923751831055,0.09720294922590256,0.19983412325382233
0.06875539989165076,0.7898282408714294,0.06875539571046829,0.16914315521717072,0.09813244640827179,0.7219122052192688,0.09813244640827179,0.197886660695076
0.06484661017498979,0.7094908356666565,0.06484660506248474,0.15870465338230133,0.10324776917695999,0.7848243117332458,0.10324776917695999,0.20423093438148499
0.0648986851125695,0.7381017804145813,0.06489868462085724,0.15906991064548492,0.09937598556280136,0.7892763614654541,0.09937598556280136,0.2104397863149643
0.06782648852420645,0.763364315032959,0.06782649457454681,0.1660233736038208,0.09633605182170868,0.7377405166625977,0.09633605182170868,0.19954480230808258
0.06815244670683791,0.7299919128417969,0.06815245002508163,0.16828276216983795,0.10633590817451477,0.7698325514793396,0.10633590817451477,0.2098546177148819
0.06470895773190614,0.7368276715278625,0.06470896303653717,0.1628415584564209,0.10460622608661652,0.8219432830810547,0.10460622608661652,0.21756015717983246
0.06267569627013657,0.7188672423362732,0.06267569959163666,0.1573036015033722,0.1013253852725029,0.8052814602851868,0.1013253852725029,0.20885390043258667
0.06695481330169352,0.7265416979789734,0.06695481389760971,0.1633935570716858,0.1022334173321724,0.7963462471961975,0.1022334173321724,0.20762772858142853
0.0637065846948409,0.7812241911888123,0.06370658427476883,0.16139642894268036,0.10279906541109085,0.839341938495636,0.10279906541109085,0.21149903535842896
0.06433355874036784,0.7370732426643372,0.06433356553316116,0.1607353836297989,0.1056193858385086,0.8987359404563904,0.1056193858385086,0.21552428603172302
0.060397384851076805,0.7408865690231323,0.06039738282561302,0.15502159297466278,0.10459282994270325,0.9097881317138672,0.10459282994270325,0.21562156081199646
0.06318062592063334,0.7615408301353455,0.06318063288927078,0.1621614396572113,0.10076470673084259,0.9195098876953125,0.10076470673084259,0.21078835427761078
0.06380790842605846,0.7885648608207703,0.0638079047203064,0.15900984406471252,0.11547587066888809,0.9461576342582703,0.11547587066888809,0.21943360567092896
0.059026365520080906,0.7610443234443665,0.059026364237070084,0.15871699154376984,0.10354243963956833,1.1774652004241943,0.10354243963956833,0.22941632568836212
0.061411504643493806,0.7799831628799438,0.061411503702402115,0.15961241722106934,0.1029214859008789,0.8691211938858032,0.1029214859008789,0.20601621270179749
0.059723610898571,0.7066493034362793,0.059723615646362305,0.15258291363716125,0.10461079329252243,1.0788525342941284,0.10461079329252243,0.22206558287143707
0.06042280589341075,0.7601433992385864,0.060422804206609726,0.1585550755262375,0.11957907676696777,1.0777989625930786,0.11957907676696777,0.23202510178089142
0.05705534317042236,0.7412450909614563,0.05705534666776657,0.15117044746875763,0.11030543595552444,1.0172159671783447,0.11030543595552444,0.21991176903247833
0.0551324506954557,0.7096669673919678,0.05513245239853859,0.1479359120130539,0.10129141807556152,1.0619349479675293,0.10129141807556152,0.214161217212677
0.054449742399416606,0.7407915592193604,0.054449740797281265,0.14807449281215668,0.10124178230762482,1.0232892036437988,0.10124178230762482,0.21135397255420685
0.05424951588721959,0.7331902384757996,0.054249513894319534,0.14785920083522797,0.10904693603515625,1.0646451711654663,0.10904693603515625,0.21621917188167572
0.05507293229245327,0.7123952507972717,0.055072929710149765,0.1507548689842224,0.11035077273845673,1.1989425420761108,0.11035077273845673,0.2224280834197998
0.05614123283071326,0.7569752931594849,0.05614123493432999,0.15087297558784485,0.10927064716815948,1.17264723777771,0.10927064716815948,0.22367316484451294
0.05535724604424167,0.724074125289917,0.05535724759101868,0.14909839630126953,0.10286438465118408,1.0567140579223633,0.10286438465118408,0.21252955496311188
0.055118958765341265,0.7168786525726318,0.05511895939707756,0.15034498274326324,0.10117161273956299,1.0759912729263306,0.10117161273956299,0.211196169257164
0.05292374474628197,0.7309396862983704,0.05292374640703201,0.1479681432247162,0.10955062508583069,1.1434277296066284,0.10955062508583069,0.21841007471084595
0.05612283287296345,0.7346116304397583,0.056122832000255585,0.1503722220659256,0.11057419329881668,1.1876401901245117,0.11057419329881668,0.22116225957870483
0.055530109706536664,0.7301343083381653,0.055530112236738205,0.14972035586833954,0.10908549278974533,1.1798845529556274,0.10908549278974533,0.22173739969730377
0.05024505701319842,0.7314249277114868,0.05024505779147148,0.14220187067985535,0.11608342826366425,1.0730332136154175,0.11608342826366425,0.2201942801475525
0.05418168986541825,0.696678638458252,0.05418169125914574,0.15067081153392792,0.11619675159454346,1.2214421033859253,0.11619675159454346,0.22778257727622986
0.06066403177833849,0.7627846002578735,0.06066403537988663,0.1534098982810974,0.09928084164857864,1.114956021308899,0.09928084164857864,0.2098584771156311
0.05765214353356953,0.7730820178985596,0.05765214562416077,0.15481294691562653,0.10355769842863083,1.1533557176589966,0.10355769842863083,0.21382087469100952
0.051671993462824736,0.700149655342102,0.05167199671268463,0.1457587033510208,0.09982278198003769,1.2837729454040527,0.09982278198003769,0.2170599102973938
0.049612263569256645,0.7373257875442505,0.04961226135492325,0.14508530497550964,0.10848090797662735,1.144180178642273,0.10848090797662735,0.21868599951267242
0.05148094034447641,0.6893063187599182,0.051480941474437714,0.14304636418819427,0.10525341331958771,1.2095398902893066,0.10525341331958771,0.21732209622859955
0.04857026788542842,0.7478404641151428,0.04857026785612106,0.1423882097005844,0.11942196637392044,1.2108869552612305,0.11942196637392044,0.22732418775558472
0.05424491273421612,0.717777669429779,0.054244913160800934,0.15024854242801666,0.11151129752397537,1.2346453666687012,0.11151129752397537,0.2198723405599594
0.04983626593269043,0.7078378200531006,0.04983626678586006,0.14084863662719727,0.1024661734700203,1.1631817817687988,0.1024661734700203,0.21147426962852478
0.048884254883505875,0.7565253376960754,0.04888425022363663,0.14069512486457825,0.10559968650341034,1.194701075553894,0.10559968650341034,0.215733140707016
0.04791513750967863,0.7143815755844116,0.04791513457894325,0.14263659715652466,0.10179433971643448,1.1913880109786987,0.10179433971643448,0.2112451046705246
0.048216058778205326,0.6934889554977417,0.04821605607867241,0.13974614441394806,0.10732881724834442,1.2183222770690918,0.10732881724834442,0.21635571122169495
0.0467282701674458,0.6779834032058716,0.04672826826572418,0.13663099706172943,0.09511338919401169,1.2974339723587036,0.09511338919401169,0.20745806396007538
0.0491074760170927,0.7382469177246094,0.04910747706890106,0.14145702123641968,0.10793182253837585,1.2594841718673706,0.10793182253837585,0.22139526903629303
0.04756325542588125,0.6689832210540771,0.047563254833221436,0.13984818756580353,0.09614048153162003,1.22957444190979,0.09614048153162003,0.20875315368175507
0.04717639833688736,0.7720644474029541,0.04717639833688736,0.14294816553592682,0.0963936522603035,1.2174328565597534,0.0963936522603035,0.20932888984680176
0.05395228995687582,0.7379907965660095,0.05395229160785675,0.1519874930381775,0.10384340584278107,1.2525068521499634,0.10384340584278107,0.21310004591941833
0.04647778286891696,0.7050986289978027,0.0464777834713459,0.13677860796451569,0.09704156219959259,1.2301191091537476,0.09704156219959259,0.20759569108486176
0.04657834245973117,0.6897750496864319,0.046578340232372284,0.14069226384162903,0.10013000667095184,1.179821491241455,0.10013000667095184,0.2156582772731781
0.04738904732129686,0.6997774243354797,0.04738904908299446,0.13836617767810822,0.0927681252360344,1.3829337358474731,0.0927681252360344,0.20592568814754486
0.04780367408859563,0.7633861899375916,0.04780367389321327,0.14032526314258575,0.09342009574174881,1.1936379671096802,0.09342009574174881,0.21125799417495728
0.04532905413371908,0.6587641835212708,0.045329056680202484,0.13661719858646393,0.10383651405572891,1.270125389099121,0.10383651405572891,0.2153129130601883
0.045683338704121695,0.7266201376914978,0.04568333923816681,0.13808032870292664,0.08757219463586807,1.3062891960144043,0.08757219463586807,0.20036683976650238
0.04541653933954406,0.6501762270927429,0.045416541397571564,0.13649913668632507,0.10546021163463593,1.2427115440368652,0.10546021163463593,0.22034302353858948
0.04962857331025538,0.6631616353988647,0.04962857440114021,0.13969992101192474,0.08770480751991272,1.2318331003189087,0.08770480751991272,0.19869264960289001
0.045092754062734074,0.6666856408119202,0.045092757791280746,0.13550662994384766,0.10059536248445511,1.228782296180725,0.10059536248445511,0.211991086602211
0.04269419281606699,0.6388214230537415,0.04269419237971306,0.1343284547328949,0.08607503771781921,1.2258121967315674,0.08607503771781921,0.19665926694869995
0.04641239995045678,0.7042779326438904,0.046412400901317596,0.14012882113456726,0.09139347821474075,1.1958266496658325,0.09139347821474075,0.20341119170188904
0.041330570859795475,0.6574670672416687,0.041330572217702866,0.133061021566391,0.09017264097929001,1.20064377784729,0.09017264097929001,0.20090451836585999
0.04851548210880556,0.763542890548706,0.04851548373699188,0.14439888298511505,0.09249577671289444,1.26710045337677,0.09249577671289444,0.2051704376935959
0.04377244702064908,0.7304257154464722,0.04377244785428047,0.13618776202201843,0.07821038365364075,1.2590457201004028,0.07821038365364075,0.1923236846923828
0.04212266062809662,0.6388261914253235,0.04212266206741333,0.13146305084228516,0.09253483265638351,1.177181363105774,0.09253483265638351,0.20767773687839508
0.04445282469171431,0.7008278965950012,0.04445282369852066,0.13468551635742188,0.08269160240888596,1.3156039714813232,0.08269160240888596,0.1945805549621582
0.044338700143372885,0.6889762282371521,0.04433870315551758,0.13861995935440063,0.08087880164384842,1.1548476219177246,0.08087880164384842,0.19545184075832367
0.042172161357516384,0.647187352180481,0.042172159999608994,0.13215771317481995,0.08727303147315979,1.221976637840271,0.08727303147315979,0.20372773706912994
0.04425088395006382,0.6474311351776123,0.04425088316202164,0.13619205355644226,0.10339992493391037,1.3581798076629639,0.10339992493391037,0.21773581206798553
0.04229623193924244,0.6770383715629578,0.042296234518289566,0.13054047524929047,0.08852735161781311,1.3145188093185425,0.08852735161781311,0.19886097311973572
0.04361819249896945,0.7105420231819153,0.04361819103360176,0.13370013236999512,0.08588690310716629,1.1733345985412598,0.08588690310716629,0.19823914766311646
0.045178871839535194,0.6252951622009277,0.04517887532711029,0.1406196653842926,0.08196090906858444,1.2210001945495605,0.08196090906858444,0.19698134064674377
0.04037762244746506,0.6080950498580933,0.04037762060761452,0.12801851332187653,0.08214075118303299,1.264846920967102,0.08214075118303299,0.20042076706886292
0.04197015478503662,0.6786913275718689,0.0419701524078846,0.13782426714897156,0.08475816994905472,1.3272229433059692,0.08475816994905472,0.19667857885360718
0.03811142894185402,0.6147687435150146,0.03811143338680267,0.12514394521713257,0.08630421757698059,1.2073044776916504,0.08630421757698059,0.1968003809452057
0.04362012487608236,0.6692554950714111,0.04362012445926666,0.13136085867881775,0.075959712266922,1.1789923906326294,0.075959712266922,0.18905045092105865
0.037263152516818235,0.6027746796607971,0.03726315498352051,0.12167681008577347,0.09628116339445114,1.2495657205581665,0.09628116339445114,0.21204528212547302
0.04583389630176492,0.6527156829833984,0.04583389684557915,0.1355646550655365,0.08037697523832321,1.3068724870681763,0.08037697523832321,0.19153855741024017
0.037990067290936735,0.6365430951118469,0.03799006715416908,0.12327852845191956,0.09184093773365021,1.3438650369644165,0.09184093773365021,0.2081470936536789
0.042125529811515676,0.6397761106491089,0.042125530540943146,0.13261769711971283,0.08176016062498093,1.3006209135055542,0.08176016062498093,0.19175678491592407
0.041391976871299786,0.7506235837936401,0.04139197990298271,0.13476596772670746,0.07315471768379211,1.1685508489608765,0.07315471768379211,0.19132275879383087
0.04816651371001572,0.6591670513153076,0.048166513442993164,0.1461053341627121,0.09101688861846924,1.3803786039352417,0.09101688861846924,0.21079899370670319
0.03958259601230649,0.6909160017967224,0.039582595229148865,0.1321268081665039,0.07276951521635056,1.3844162225723267,0.07276951521635056,0.18800030648708344
0.03956972004298668,0.6648126244544983,0.03956972062587738,0.1304214894771576,0.0838310718536377,1.1950583457946777,0.0838310718536377,0.20838576555252075
0.04018436247886686,0.6491064429283142,0.04018436372280121,0.13357584178447723,0.08654529601335526,1.340405821800232,0.08654529601335526,0.19869007170200348
0.04323431599390257,0.7747786045074463,0.04323431849479675,0.1425287276506424,0.07788044959306717,1.205063819885254,0.07788044959306717,0.1877792924642563
0.039066120923555395,0.6455152630805969,0.039066120982170105,0.13426360487937927,0.07527012377977371,1.1750741004943848,0.07527012377977371,0.19026440382003784
0.04298059517921476,0.7522797584533691,0.04298059269785881,0.1415865570306778,0.07138537615537643,1.2989208698272705,0.07138537615537643,0.18479324877262115
0.0411665251908394,0.6316664218902588,0.0411665253341198,0.13669836521148682,0.08923061937093735,1.3326239585876465,0.08923061937093735,0.2102896273136139
0.036007781633521085,0.571867048740387,0.03600778430700302,0.12315785884857178,0.07629023492336273,1.4248610734939575,0.07629023492336273,0.1884605884552002
0.04070866013831505,0.7235741019248962,0.04070866107940674,0.13371360301971436,0.07872030884027481,1.2211264371871948,0.07872030884027481,0.1927170604467392
0.04713658900228101,0.6430497765541077,0.0471365861594677,0.13598603010177612,0.07369455695152283,1.1640405654907227,0.07369455695152283,0.18572144210338593
0.05087891271845861,0.7111797332763672,0.05087891221046448,0.14126113057136536,0.06313688308000565,1.1658388376235962,0.06313688308000565,0.1777063012123108
0.036989648305400684,0.6180099248886108,0.03698964789509773,0.126649409532547,0.09116804599761963,1.2607477903366089,0.09116804599761963,0.2099410891532898
0.04055346837723172,0.6419461965560913,0.04055346921086311,0.13081951439380646,0.08087504655122757,1.4576010704040527,0.08087504655122757,0.19233106076717377
0.03871331702416333,0.5946902632713318,0.03871331363916397,0.1267668604850769,0.07819060981273651,1.1360342502593994,0.07819060981273651,0.189422145485878
0.03542031533853314,0.5834254026412964,0.035420313477516174,0.11859171092510223,0.06653144210577011,1.2184929847717285,0.06653144210577011,0.17786000669002533
0.03963881476710622,0.6100167632102966,0.03963881731033325,0.12608034908771515,0.07952126860618591,1.3380439281463623,0.07952126860618591,0.2001531571149826
0.03887183909219774,0.6442651152610779,0.03887183964252472,0.12803608179092407,0.07703468203544617,1.4412428140640259,0.07703468203544617,0.1866104155778885
0.03608591829986683,0.7057376503944397,0.03608591854572296,0.12212380021810532,0.0722445622086525,1.1505366563796997,0.0722445622086525,0.18006104230880737
0.03576087615276863,0.6227937340736389,0.03576087951660156,0.12061513960361481,0.07368782162666321,1.1504534482955933,0.07368782162666321,0.18553857505321503
0.03832055989919895,0.598655641078949,0.03832056000828743,0.12613515555858612,0.07252108305692673,1.2992279529571533,0.07252108305692673,0.18206852674484253
0.03496036475354975,0.6294596195220947,0.034960366785526276,0.11733711510896683,0.08279943466186523,1.2989760637283325,0.08279943466186523,0.19864816963672638
